collected_at,keyword,product_id,title,price,mall,brand,maker,ram,ssd,cpu,link,spec_score,value_score,model_key,seller_count,mall_count,min_price_in_group,max_price_in_group,price_gap_in_group
2026-06-22 01:48:13,리퍼 LG그램,59520541242,[리퍼] LG 그램 15Z90N 10세대 i7 16G 512G Win10,999000,GSSHOP,LG전자,LG전자,16GB,512GB,i7,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1023188843&vodFlag=N&prdseqnum=1023188843&utm_source=price&utm_medium=affiliate&utm_campaign=naver,143.6,143.74,LG전자|리퍼LG그램15Z90N10세대I716G512GWIN10|i7|16GB|512GB,3,3,999000,1257900,258900
2026-07-11 03:41:20,리퍼 맥북,90740303951,Apple 리퍼제품 MacBook Air 2020 13.3인치인텔 코어 i7 16GB RAM 1TB SSD 스토리지 - 스페이스 그레이리퍼제품,1216160,볼트르마켓,Apple,Apple,16GB,1TB,i7,https://smartstore.naver.com/main/products/13195792854,169.2,139.13,Apple|MacBook Air 2020|i7|16GB|1TB,1,1,1216160,1216160,0
2026-07-11 03:41:20,중고 LG그램,91077520348,중고 LG그램 14Z90Q i5-12세대 RAM16GB NVME512GB 14인치 윈도우11 무선마우스증정,899000,동우네트워크,LG그램,LG전자,16GB,512GB,i5,https://smartstore.naver.com/main/products/13533009995,123.6,137.49,LG전자|중고LG그램14Z90QI512세대RAM16GBNVME5|i5|16GB|512GB,1,1,899000,899000,0
2026-07-03 04:07:06,중고 LG그램,60072780398,엘지 그램 gram 노트북 중고 17인치 i7 10세대 17Z995 RAM 16G SSD512G,1050000,11번가,LG전자,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9359433336&tid=1000000061,143.6,136.76,LG전자|엘지그램GRAM노트북중고17인치I710세대17Z995R|i7|16GB|512GB,1,1,1050000,1050000,0
2026-07-11 03:41:20,중고 LG그램,60291160166,엘지 그램 gram 노트북 중고 16인치 i7 11세대 RAM 16G SSD512G,1050000,11번가,LG전자,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9399280659&tid=1000000061,143.6,136.76,LG전자|엘지그램GRAM노트북중고16인치I711세대RAM16GS|i7|16GB|512GB,1,1,1050000,1050000,0
2026-06-24 22:15:52,리퍼 ThinkPad,60089593838,[업그레이드 리퍼] 레노버 싱크패드 T470 14인치 16G/512G FHD 윈10 508019,557600,11번가,UNKNOWN,,16GB,512GB,,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9187838602&tid=1000000061,73.6,131.99,레노버|업그레이드리퍼레노버싱크패드T47014인치16G512GF||16GB|512GB,1,1,557600,557600,0
2026-06-19 09:42:50,리퍼 갤럭시북,91152200577,[리퍼] 삼성 갤럭시북 프로 NT951XDB 11세대 i5 램16G SSD1TB 윈11 울트라슬림 573550,1143520,라이프하우스6,삼성,삼성전자,16GB,1TB,i5,https://smartstore.naver.com/main/products/13607690165,149.2,130.47,삼성전자|NT951XDB11|i5|16GB|1TB,2,2,1143520,1245300,101780
2026-07-06 04:38:11,리퍼 LG그램,60653470116,LG전자 LG전자 리퍼 LG 그램 15Z90Q 12세대 i7 램16G SSD512G Win1,1112640,G마켓,LG전자,LG전자,16GB,512GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=4793860926&sub-id=1003&service-code=10000003&lcd=100000002,143.6,129.06,LG전자|LG전자LG전자리퍼LG그램15Z90Q12세대I7램16G|i7|16GB|512GB,1,1,1112640,1112640,0
2026-07-06 04:38:11,중고 LG그램,88809262625,[업그레이드 리퍼] LG전자 그램15 i5-11세대 16G/512G 나이스컨 윈11,959000,뉴딕션 몰,LG그램,LG전자,16GB,512GB,i5,https://smartstore.naver.com/main/products/11264752294,123.6,128.88,LG전자|업그레이드리퍼LG전자그램15I511세대16G512G나이|i5|16GB|512GB,1,1,959000,959000,0
2026-06-22 08:28:29,리퍼 LG그램,59819353830,[리퍼] LG 그램 노트북 14ZB995 10세대 i5 DDR4 16G NVME512G 윈 573438,968300,11번가,LG전자,,16GB,512GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9308490740&tid=1000000061,123.6,127.65,LG전자|리퍼LG그램노트북14ZB99510세대I5DDR416GN|i5|16GB|512GB,1,1,968300,968300,0
2026-07-05 04:19:10,리퍼 LG그램,59279514979,[리퍼] LG그램 15Z90Q 12세대 i5 16G 1TB 윈도우포함 사무용 노트북,1169000,GSSHOP,LG전자,LG전자,16GB,1TB,i5,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1110204499&vodFlag=N&prdseqnum=1110204499&utm_source=price&utm_medium=affiliate&utm_campaign=naver,149.2,127.63,LG전자|리퍼LG그램15Z90Q12세대I516G1TB윈도우포함사|i5|16GB|1TB,3,3,1169000,1472000,303000
2026-07-11 03:41:20,중고 노트북,89522905308,삼성 NT761XDA RTX3050Ti i5 램16GB SSD512G Win11 게이밍,999000,세컨핸드스토어,삼성,삼성전자,16GB,512GB,i5,https://smartstore.naver.com/main/products/11978394620,123.6,123.72,삼성전자|NT761XDARTX3050TII5|i5|16GB|512GB,1,1,999000,999000,0
2026-06-26 23:53:43,리퍼 갤럭시북,59819582910,[리퍼] 삼성 갤럭시북 pro NT951XDB 11세대 i7 16G NVMe512G 윈11 실버 573548,1169700,11번가,삼성,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9308451885&tid=1000000061,143.6,122.77,삼성전자|NT951XDB11|i7|16GB|512GB,1,1,1169700,1169700,0
2026-06-25 23:04:28,중고 노트북,91171087777,LG 노트북 gram 가벼운 노트북 인텔 i5 16G SSD1TB 15ZB95N,1234000,일체형pc  중고노트북,그램15,LG전자,16GB,1TB,i5,https://smartstore.naver.com/main/products/13626577168,149.2,120.91,그램15|LG노트북GRAM가벼운노트북인텔I516GSSD1TB15|i5|16GB|1TB,1,1,1234000,1234000,0
