collected_at,keyword,product_id,title,price,mall,brand,maker,ram,ssd,cpu,link
2026-06-20 00:01:22,중고 노트북,85526146253,삼성 중고노트북 NT551EAA 8세대 i5 램16G SSD256G 윈10,329000,세컨핸드스토어,삼성,삼성전자,16GB,256GB,i5,https://smartstore.naver.com/main/products/7981645930
2026-06-20 00:01:22,중고 노트북,91165447119,HP 노트북 윈도우11 인텔 8세대 i3-8145U SSD256G ProBook 450G6,389000,일체형pc  중고노트북,프로북,HP,,256GB,i3,https://smartstore.naver.com/main/products/13620936702
2026-06-20 00:01:22,중고 노트북,91121808139,메모리+SSD더블업 LG 노트북 i5-8세대 15U480 MX150 윈10,399000,일체형pc  중고노트북,LG전자,LG전자,,,i5,https://smartstore.naver.com/main/products/13577297728
2026-06-20 00:01:22,중고 노트북,88707563314,삼성 NT901X3H i5 6세대 초경량 8G WIN10 사무용 중고노트북,259000,UCMart,삼성,삼성전자,8GB,,i5,https://smartstore.naver.com/main/products/11163052992
2026-06-20 00:01:22,리퍼 맥북,90875969050,Apple 맥북프로 14 2024년 M4 Pro 14코어 RAM 24GB 512GB,2799000,스마트리퍼몰,Apple,Apple,24GB,512GB,Apple M4,https://smartstore.naver.com/main/products/13331458718
2026-06-20 00:01:22,리퍼 맥북,85664912218,리퍼 애플맥북프로 MR932KH/A 15인치/애플정품,1680000,오가닉 가온누리,,,,,,https://smartstore.naver.com/main/products/8120411895
2026-06-20 00:01:22,리퍼 맥북,90740813179,Apple 리퍼제품 MacBook Air 2020 13.3인치 M1 칩 8GB RAM 128GB SSD 스토리지 - 스페이스 그레이프리미엄,886240,볼트르마켓,Apple,Apple,8GB,128GB,Apple M1,https://smartstore.naver.com/main/products/13196302082
2026-06-20 00:01:22,리퍼 맥북,90740331405,Apple 리퍼제품 MacBook Air MJVP2LL/A 11.6인치 256GB 노트북리퍼제품,483440,볼트르마켓,Apple,Apple,,256GB,,https://smartstore.naver.com/main/products/13195820308
2026-06-20 00:01:22,리퍼 맥북,90583245166,Apple M2 Pro 칩 16인치 32GB RAM 1TB SSD 스페이스 그레이가 탑재된 MacBook 리퍼제품,3127840,카오아울렛,Apple,Apple,32GB,1TB,Apple M2,https://smartstore.naver.com/main/products/13038734074
2026-06-20 00:01:22,리퍼 맥북,91098717374,Apple 리퍼제품 MacBook MK4M2LL/Retina 디스플레이 256GB골드가 탑재된 12인치 노트북 -,529600,스마트아울렛1,Apple,Apple,,256GB,Apple M2,https://smartstore.naver.com/main/products/13554207007
2026-06-20 00:01:22,리퍼 맥북,91139304192,Apple 리퍼제품 MacBook Air 2020 13.3인치인텔 코어 i7 8GB RAM 512GB SSD 스토리지 - 골드리퍼제품,1369840,플러스아울렛1,Apple,Apple,8GB,512GB,i7,https://smartstore.naver.com/main/products/13594793780
2026-06-20 00:01:22,리퍼 맥북,91140749873,Apple 리퍼제품 MacBook Pro MGX72LL/A Intel Core i5-4278U X2 2.6GHz 8GB 120GB 실버리퍼비시,474960,플러스아울렛1,Apple,Apple,8GB,,i5,https://smartstore.naver.com/main/products/13596239461
2026-06-20 00:01:22,리퍼 맥북,91134864162,Apple 리퍼제품 MacBook Pro 15인치 Core i7 2.8GHz 레티나MGXG2LL/A 16GB RAM 1TB 솔리드 스테이트 드라이브리퍼제품,1016400,플러스아울렛1,Apple,Apple,16GB,1TB,i7,https://smartstore.naver.com/main/products/13590353750
2026-06-20 00:01:22,리퍼 맥북,91099683543,Apple 리퍼제품 MacBook Pro 2024 14코어 CPU 및 32코어 GPU가 탑재된 M4 Max 칩16인치 36GB RAM 1TB SSD 스토리지QWERTY 영어 스,5622560,스마트아울렛1,Apple,Apple,,1TB,Apple M4,https://smartstore.naver.com/main/products/13555173176
2026-06-20 00:01:22,리퍼 맥북,90741140625,Apple 리퍼제품 MacBook Air 2020 13.3인치인텔 코어 i7 8GB RAM 512GB SSD 스토리지 - 스페이스 그레이리퍼제품,815520,볼트르마켓,Apple,Apple,8GB,512GB,i7,https://smartstore.naver.com/main/products/13196629528
2026-06-20 00:01:22,리퍼 맥북,90740944250,Apple 리퍼제품 MacBook Air MD760LL/A 13.3인치 노트북 - 4GB RAM 128GB SSD 1.3GHz 코어 i5,312240,볼트르마켓,Apple,Apple,8GB,128GB,i5,https://smartstore.naver.com/main/products/13196433153
2026-06-20 00:01:22,리퍼 맥북,90740303951,Apple 리퍼제품 MacBook Air 2020 13.3인치인텔 코어 i7 16GB RAM 1TB SSD 스토리지 - 스페이스 그레이리퍼제품,1216160,볼트르마켓,Apple,Apple,16GB,1TB,i7,https://smartstore.naver.com/main/products/13195792854
2026-06-20 00:01:22,리퍼 맥북,90739746261,Apple 리퍼제품 MacBook Air 2020 13.3인치인텔 코어 i3 8GB RAM 512GB SSD 스토리지 - 스페이스 그레이리퍼제품,843840,볼트르마켓,Apple,Apple,8GB,512GB,i3,https://smartstore.naver.com/main/products/13195235164
2026-06-20 00:01:22,리퍼 맥북,90739623338,Apple 리퍼제품 MacBook Air 2020 13.3인치인텔 코어 i3 8GB RAM 256GB SSD 스토리지 - 스페이스 그레이리퍼제품,618240,볼트르마켓,Apple,Apple,8GB,256GB,i3,https://smartstore.naver.com/main/products/13195112241
2026-06-20 00:01:22,리퍼 맥북,90739449971,Apple 리퍼제품 MacBook Air 13.3 노트북 인텔 코어 i5 1.60GHz 4GB RAM 128GB SSD MJVE2LL/A,360640,볼트르마켓,Apple,Apple,8GB,128GB,i5,https://smartstore.naver.com/main/products/13194938874
2026-06-20 00:01:22,리퍼 맥북,89761549537,Apple 리퍼제품 MacBook Pro 15인치 Core i7 2.8GHz 레티나MGXG2LL/A 16GB RAM 1TB 솔리드 스테이트 드라이브리퍼제품,932640,에스아울렛,Apple,Apple,16GB,1TB,i7,https://smartstore.naver.com/main/products/12217038832
2026-06-20 00:01:22,리퍼 맥북,90739689364,Apple 리퍼제품 MacBook Air MC965LL/A 13.3인치 노트북 - 128GB SSD 4GB RAM 1.7GHz 인텔 코어 i5 듀얼 프로세서 Mac OS X리퍼,580640,볼트르마켓,Apple,Apple,8GB,128GB,i5,https://smartstore.naver.com/main/products/13195178267
2026-06-20 00:01:22,리퍼 맥북,59896965042,MacBook Pro 리퍼 중고맥북프로 2019 터치바 i7-9750H 32G SSD512G Pro560X 스페이스그레이 15인치,739100,G마켓,,,32GB,512GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=4744559114&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-20 00:01:22,리퍼 맥북,90908678354,Apple 애플 2021 리퍼상품 맥북 프로 M1 맥스 칩 24코어 GPU 14인치 64GB 램 1TB SSD 저장장치 QWERTY 영어 스페이스 그레이,2950000,카오아울렛,Apple,Apple,4GB,1TB,Apple M1,https://smartstore.naver.com/main/products/13364168022
2026-06-20 00:01:22,중고 맥북,59738279649,애플 맥북프로15 2017년형 MPTT2KH/A SSD512GB A1990 중고맥북,499000,11번가,Apple,,,512GB,,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=3397035169&tid=1000000061
2026-06-20 00:01:22,중고 맥북,60320369938,중고 애플 맥북프로14 M2 Pro 12CPU 19GPU 16GB 실버 A,1577000,G마켓,,,16GB,,Apple M2,https://link.gmarket.co.kr/gate/pcs?item-no=4772642167&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-20 00:01:22,중고 맥북,60320166193,중고 애플 맥북프로14 M2 Pro 12CPU 19GPU 16GB 실버 A,1626800,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F580486515&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231699944,중고 애플 맥북프로 16 M2 Pro 10CPU 16GPU 16GB 실버 A,2058000,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574899965&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231694004,중고 애플 맥북프로 16 M2 Pro 10CPU 16GPU 16GB 실버 S,1994650,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574899795&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231686068,중고 애플 맥북프로 13 M1 8CPU 8GPU 8GB 스페이스 그레이 A,1342600,옥션,,,8GB,,Apple M1,https://link.auction.co.kr/gate/pcs?item-no=F574897990&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231682970,중고 애플 맥북프로 14 M1 Pro 8CPU 14GPU 16GB 실버 S,1261000,옥션,,,16GB,,Apple M1,https://link.auction.co.kr/gate/pcs?item-no=F574898292&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231734491,중고 애플 맥북프로 16 M2 Pro 10CPU 16GPU 16GB 스페이스 그레이 A,1950200,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574900130&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231689851,중고 애플 맥북프로 13 M1 8CPU 8GPU 8GB 스페이스 그레이 A,774200,옥션,,,8GB,,Apple M1,https://link.auction.co.kr/gate/pcs?item-no=F574897892&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231757905,중고 애플 맥북프로 16 M2 Pro 12CPU 19GPU 16GB 스페이스 그레이 S,2009000,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574899635&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231731319,중고 애플 맥북프로 16 M2 Pro 12CPU 19GPU 16GB 스페이스 그레이 S,2126600,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574900661&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231712459,중고 애플 맥북프로 14 M3 Pro 12CPU 18GPU 18GB 실버 S,2459800,옥션,,,8GB,,Apple M3,https://link.auction.co.kr/gate/pcs?item-no=F574901048&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231691804,중고 애플 맥북프로 14 M1 Pro 8CPU 14GPU 16GB 스페이스 그레이 A,1234440,옥션,,,16GB,,Apple M1,https://link.auction.co.kr/gate/pcs?item-no=F574898087&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231688816,중고 애플 맥북프로 14 M1 Pro 8CPU 14GPU 16GB 스페이스 그레이 S,1274000,옥션,,,16GB,,Apple M1,https://link.auction.co.kr/gate/pcs?item-no=F574898181&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231725167,중고 애플 맥북에어 15 M2 8CPU 10GPU 8GB 스페이스 그레이 S,1381800,옥션,,,8GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574901360&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231709968,중고 애플 맥북프로 14 M3 Pro 12CPU 18GPU 18GB 스페이스 블랙 S,2459800,옥션,,,8GB,,Apple M3,https://link.auction.co.kr/gate/pcs?item-no=F574900829&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231716168,중고 애플 맥북프로 13 M2 8GPU 10GPU 8GB 스페이스그레이 A 급,999100,옥션,,,8GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574898727&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231734058,중고 애플 맥북프로 14 M2 Pro 10CPU 16GPU 16GB 실버 S,1765400,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574900275&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231728480,중고 애플 맥북프로 14 M1 Pro 10CPU 16GPU 16GB 스페이스 그레이 A,1342600,옥션,,,16GB,,Apple M1,https://link.auction.co.kr/gate/pcs?item-no=F574898385&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 맥북,60231689049,중고 애플 맥북프로 14 M2 Pro 12CPU 19GPU 16GB 실버 S,2130870,옥션,,,16GB,,Apple M2,https://link.auction.co.kr/gate/pcs?item-no=F574899133&sub-id=1&service-code=10000003
2026-06-20 00:01:22,리퍼 LG그램,58204664495,리퍼 LG 그램 15Z990 i5 8세대,598000,11번가,그램15,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8954189111&tid=1000000061
2026-06-20 00:01:22,리퍼 LG그램,60117640282,LG그램 리퍼노트북 15ZD90N-VX50K 윈11프로 RAM 16 UP 오피스 당일발송,798490,이마트몰,LG전자,,,,Apple M1,http://emart.ssg.com/item/itemView.ssg?itemId=1000829650700&siteNo=6001&ckwhere=naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs
2026-06-20 00:01:22,리퍼 LG그램,59714830188,리퍼 LG 그램 15Z990 i5 8세대,568100,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2659826868?sitmNo=LO2659826868_2659826869&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,리퍼 LG그램,58204617446,리퍼 LG 그램 14ZD90N i5 10세대,685000,11번가,LG그램,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8954189038&tid=1000000061
2026-06-20 00:01:22,리퍼 LG그램,91175326796,LG 그램 16Z90S-VP55 울트라5 16GB 512GB 윈11프로 리퍼 노트북,1949000,보스위즈,LG그램,LG전자,16GB,512GB,,https://smartstore.naver.com/main/products/13630816132
2026-06-20 00:01:22,리퍼 LG그램,59714885183,리퍼 LG 그램 15Z90N I5 WIN 11,739000,11번가,그램15,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9285609455&tid=1000000061
2026-06-20 00:01:22,리퍼 LG그램,58892223339,리퍼 LG 그램 15Z95N I5 WIN11 / RAM8 / SSD256,711550,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2620033595?sitmNo=LO2620033595_2620033596&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,리퍼 LG그램,58892001803,리퍼 LG 그램 15Z95N I7 WIN11 / RAM8 / SSD512,948000,11번가,그램15,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100233830&tid=1000000061
2026-06-20 00:01:22,리퍼 LG그램,60117667430,LG그램 리퍼노트북 15ZD90N-VX50K 윈11프로 RAM 16 UP 오피스 당일발송,783490,SSG닷컴,LG전자,,,,Apple M1,http://www.ssg.com/item/itemView.ssg?itemId=1000829650700&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs
2026-06-20 00:01:22,리퍼 LG그램,90851927762,[S급] LG그램 고사양 15인치 리퍼 노트북 모음전 사무용 게이밍 리퍼브 대학생 랩탑 가성비 업무용,1729000,리퍼LAB,LG그램,LG전자,,,,https://smartstore.naver.com/main/products/13307417430
2026-06-20 00:01:22,리퍼 LG그램,60052822533,LG전자 [리퍼 중고]LG 그램15 15Z95N 11세대 i5 8G NVME512G 윈10,721050,롯데ON,LG전자,LG전자,8GB,512GB,i5,https://www.lotteon.com/p/product/LO2323639594?sitmNo=LO2323639594_2323639595&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,리퍼 LG그램,59244112231,LG전자 [리퍼 중고]LG 그램15 15ZB995 i5 램16G NVMe256G 윈10,749550,롯데ON,LG전자,LG전자,16GB,256GB,i5,https://www.lotteon.com/p/product/LO2438918940?sitmNo=LO2438918940_2438918941&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,리퍼 LG그램,59520541242,[리퍼] LG 그램 15Z90N 10세대 i7 16G 512G Win10,999000,GSSHOP,LG전자,LG전자,16GB,512GB,i7,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1023188843&vodFlag=N&prdseqnum=1023188843&utm_source=price&utm_medium=affiliate&utm_campaign=naver
2026-06-20 00:01:22,리퍼 LG그램,60115450498,LG그램 리퍼노트북 15ZD90N-VX50K 윈11프로 RAM 16 UP 오피스 당일발송,769500,롯데ON,,,,,Apple M1,https://www.lotteon.com/p/product/LO2683383746?sitmNo=LO2683383746_2683383747&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,리퍼 LG그램,59942467152,[리퍼] LG 그램15 15Z90N 10세대 i7 램8G SSD512G 윈11 초경량,789000,GSSHOP,LG전자,LG전자,8GB,512GB,i7,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1119882896&vodFlag=N&prdseqnum=1119882896&utm_source=price&utm_medium=affiliate&utm_campaign=naver
2026-06-20 00:01:22,리퍼 LG그램,59914278522,LG전자 [리퍼 중고]LG 그램15 15Z90N i7 10세대 윈도우11 초경량 노트북,654550,롯데ON,LG전자,LG전자,,,i7,https://www.lotteon.com/p/product/LO2672124996?sitmNo=LO2672124996_2672124997&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,리퍼 LG그램,88405303481,대학생 인강용 중고노트북 LG그램 리퍼 15인치 15ZD90N-VX50K 사무용 업무용,719000,판다몰스,LG그램,LG전자,,,,https://smartstore.naver.com/main/products/10860797467
2026-06-20 00:01:22,리퍼 LG그램,59714830595,리퍼 LG 그램 15Z90N I7 WIN 11,797050,롯데ON,,LG전자,,,i7,https://www.lotteon.com/p/product/LO2659826858?sitmNo=LO2659826858_2659826859&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,리퍼 LG그램,59714864873,리퍼 LG 그램 15Z90N I7 WIN 11,799000,11번가,그램15,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9285609619&tid=1000000061
2026-06-20 00:01:22,리퍼 LG그램,59714830971,리퍼 LG 그램 15Z90N I5 WIN 11,702050,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2659826851?sitmNo=LO2659826851_2659826852&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,중고 LG그램,91178541963,LG 그램 2in1 14T990-GA70K 그램터치 14인치 중고 노트북 인텔 코어 i7,489000,노트테크,그램 2in1,LG전자,,,i7,https://smartstore.naver.com/main/products/13634031282
2026-06-20 00:01:22,중고 LG그램,60052822533,LG전자 [리퍼 중고]LG 그램15 15Z95N 11세대 i5 8G NVME512G 윈10,721050,롯데ON,LG전자,LG전자,8GB,512GB,i5,https://www.lotteon.com/p/product/LO2323639594?sitmNo=LO2323639594_2323639595&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,중고 LG그램,59244112231,LG전자 [리퍼 중고]LG 그램15 15ZB995 i5 램16G NVMe256G 윈10,749550,롯데ON,LG전자,LG전자,16GB,256GB,i5,https://www.lotteon.com/p/product/LO2438918940?sitmNo=LO2438918940_2438918941&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,중고 LG그램,86406242729,[대여]LG그램 15ZB970 i5-6세대 사무용 인강용 자격증용 노트북렌탈 단기 임대,19000,킹프라이스,,,,,i5,https://smartstore.naver.com/main/products/8861742406
2026-06-20 00:01:22,중고 LG그램,59908758628,그램15 중고노트북 LG그램15Z960 i5 8G 256G 15.6 IPS 윈10,486530,옥션,LG전자,LG전자,8GB,256GB,i5,https://link.auction.co.kr/gate/pcs?item-no=C232362039&sub-id=1&service-code=10000003
2026-06-20 00:01:22,중고 LG그램,91174152806,엘지 gram노트북 SSD1TB 윈도우11 그램 15ZB90Q i5 1240P 램16기가,1299000,일체형pc  중고노트북,LG전자,LG전자,16GB,1TB,i5,https://smartstore.naver.com/main/products/13629642197
2026-06-20 00:01:22,중고 LG그램,59714828670,중고노트북 LG그램 17인치 17Z95N 고사양 최신형 업무용 사무용 I5,948100,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2659826899?sitmNo=LO2659826899_2659826900&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,중고 LG그램,58708591583,중고노트북 LG그램 17인치 17Z90N 고사양 최신형 업무용 사무용 I5,938600,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2613087706?sitmNo=LO2613087706_2613087707&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,중고 LG그램,91077520348,중고 LG그램 14Z90Q i5-12세대 RAM16GB NVME512GB 14인치 윈도우11 무선마우스증정,899000,동우네트워크,LG그램,LG전자,16GB,512GB,i5,https://smartstore.naver.com/main/products/13533009995
2026-06-20 00:01:22,중고 LG그램,59914278522,LG전자 [리퍼 중고]LG 그램15 15Z90N i7 10세대 윈도우11 초경량 노트북,654550,롯데ON,LG전자,LG전자,,,i7,https://www.lotteon.com/p/product/LO2672124996?sitmNo=LO2672124996_2672124997&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-20 00:01:22,중고 LG그램,88796692900,[중고] LG 그램15 15ZB990 사무용/휴대용/재택근무용 15.6인치 노트북,494000,마켓피씨,,,,,,https://smartstore.naver.com/main/products/11252182569
2026-06-20 00:01:22,중고 LG그램,91175148329,LG 그램 11세대 인텔i7 램16기가 SSD512GB WIN11 노트북 14ZB95N,899000,일체형pc  중고노트북,LG전자,LG전자,16GB,512GB,i7,https://smartstore.naver.com/main/products/13630637665
2026-06-20 00:01:22,중고 LG그램,60088325189,LG전자 LG 그램 15UB470 중고노트북 i5 6세대 RAM 8GB SSD 256GB,300700,G마켓,LG전자,LG전자,8GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4756918884&sub-id=1003&service-code=10000003&lcd=100000002
